metric,a,b,n,mean_delta,median_delta,sd_delta,ci95_lo,ci95_hi,cohens_d_paired,n_pos,n_zero,n_neg,cohens_d_unpaired
survived,reactive,random,20,1.0,1.0,0.0,1.0,1.0,0.0,20,0,0,0.0
any_birth,reactive,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
final_population,reactive,random,20,4.95,5.0,1.3562719801759993,4.355587596644251,5.544412403355749,3.649710435924256,20,0,0,5.1614699972187035
births,reactive,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
deaths,reactive,random,20,-4.95,-5.0,1.3562719801759993,-5.544412403355749,-4.355587596644251,-3.649710435924256,0,0,20,-5.1614699972187035
resources_consumed_count,reactive,random,20,75.95,82.0,16.2463761141402,68.82971172966771,83.0702882703323,4.674888693109606,20,0,0,6.360775916489606
total_energy_final,reactive,random,20,845.9,848.5,341.22964947995143,696.3495123335829,995.4504876664171,2.478975673096367,20,0,0,3.5058010176858545
mean_population,reactive,random,20,3.893,3.7375,0.8083566826072445,3.5387220634943,4.2472779365057,4.815943362333145,20,0,0,6.7454488723339106
mean_energy,reactive,random,20,80.20907671986,78.34497757335257,27.18166101309065,68.2961885336012,92.12196490611879,2.9508526605946344,20,0,0,4.156992218499345
action_entropy,reactive,random,20,-0.0030140064051402014,-0.0027280292620133206,0.005042729493758076,-0.0052240800494166885,-0.0008039327608637143,-0.5976934532917061,6,0,14,-0.965634119305528
invalid_action_rate,reactive,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
time_to_extinction_censored,reactive,random,20,92.85,98.5,20.678682132496792,83.78716796905886,101.91283203094113,4.49013140223695,20,0,0,6.350004725880818
max_generation,reactive,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
founders_reproducing_count,reactive,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
survived,llm_b,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
any_birth,llm_b,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
final_population,llm_b,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
births,llm_b,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
deaths,llm_b,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
resources_consumed_count,llm_b,random,20,-5.9,-6.0,3.0244616745881627,-7.225528772345508,-4.5744712276544925,-1.950760378143458,0,0,20,-2.880710737617863
total_energy_final,llm_b,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
mean_population,llm_b,random,20,1.6997499999999999,1.6524999999999999,0.29599731062078394,1.570023458889782,1.8294765411102178,5.742450823067205,20,0,0,8.901492049559632
mean_energy,llm_b,random,20,0.7944505761820839,1.904513749087613,5.908472945926549,-1.795051865278716,3.3839530176428836,0.13445954368459928,13,0,7,0.21829157077740832
action_entropy,llm_b,random,20,-2.162665450967306,-2.182820768453977,0.11432621121703249,-2.2127711222259974,-2.112559779708614,-18.91661962681318,0,0,20,-26.963020178559848
invalid_action_rate,llm_b,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
time_to_extinction,llm_b,random,20,14.15,6.5,29.243577792487415,1.3334369415362026,26.966563058463798,0.48386692286451666,14,0,6,0.7740477480946164
time_to_extinction_censored,llm_b,random,20,14.15,6.5,29.243577792487415,1.3334369415362026,26.966563058463798,0.48386692286451666,14,0,6,0.7740477480946164
max_generation,llm_b,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
founders_reproducing_count,llm_b,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
survived,llm_b,reactive,20,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0,0,20,0.0
any_birth,llm_b,reactive,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
final_population,llm_b,reactive,20,-4.95,-5.0,1.3562719801759993,-5.544412403355749,-4.355587596644251,-3.649710435924256,0,0,20,-5.1614699972187035
births,llm_b,reactive,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
deaths,llm_b,reactive,20,4.95,5.0,1.3562719801759993,4.355587596644251,5.544412403355749,3.649710435924256,20,0,0,5.1614699972187035
resources_consumed_count,llm_b,reactive,20,-81.85,-85.5,16.45176362326512,-89.06030331503028,-74.6396966849697,-4.975150499017171,0,0,20,-6.931444772458338
total_energy_final,llm_b,reactive,20,-845.9,-848.5,341.22964947995143,-995.4504876664171,-696.3495123335829,-2.478975673096367,0,0,20,-3.5058010176858545
mean_population,llm_b,reactive,20,-2.19325,-2.0,0.7888653994320277,-2.5389855050125973,-1.8475144949874025,-2.7802588395677006,0,0,20,-3.898433313792479
mean_energy,llm_b,reactive,20,-79.4146261436779,-78.14895885806112,26.46214166581722,-91.01217107229729,-67.81708121505852,-3.001065716697552,0,0,20,-4.166196858694936
action_entropy,llm_b,reactive,20,-2.159651444562166,-2.1848162027642726,0.11254436740161469,-2.2089761883371315,-2.1103267007872004,-19.189333899362975,0,0,20,-26.91782576319287
invalid_action_rate,llm_b,reactive,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
time_to_extinction_censored,llm_b,reactive,20,-78.7,-73.0,15.516035847504755,-85.50020253568347,-71.89979746431653,-5.072171833932461,0,0,20,-7.1731341982341
max_generation,llm_b,reactive,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
founders_reproducing_count,llm_b,reactive,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
