metric,a,b,n,mean_delta,median_delta,sd_delta,ci95_lo,ci95_hi,cohens_d_paired,n_pos,n_zero,n_neg,cohens_d_unpaired
survived,reactive,random,20,1.0,1.0,0.0,1.0,1.0,0.0,20,0,0,0.0
any_birth,reactive,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
final_population,reactive,random,20,4.95,5.0,1.3562719801759993,4.355587596644251,5.544412403355749,3.649710435924256,20,0,0,5.1614699972187035
births,reactive,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
deaths,reactive,random,20,-4.95,-5.0,1.3562719801759993,-5.544412403355749,-4.355587596644251,-3.649710435924256,0,0,20,-5.1614699972187035
resources_consumed_count,reactive,random,20,75.95,82.0,16.2463761141402,68.82971172966771,83.0702882703323,4.674888693109606,20,0,0,6.360775916489606
total_energy_final,reactive,random,20,845.9,848.5,341.22964947995143,696.3495123335829,995.4504876664171,2.478975673096367,20,0,0,3.5058010176858545
mean_population,reactive,random,20,3.893,3.7375,0.8083566826072445,3.5387220634943,4.2472779365057,4.815943362333145,20,0,0,6.7454488723339106
mean_energy,reactive,random,20,80.20907671986,78.34497757335257,27.18166101309065,68.2961885336012,92.12196490611879,2.9508526605946344,20,0,0,4.156992218499345
action_entropy,reactive,random,20,-0.0030140064051402014,-0.0027280292620133206,0.005042729493758076,-0.0052240800494166885,-0.0008039327608637143,-0.5976934532917061,6,0,14,-0.965634119305528
invalid_action_rate,reactive,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
time_to_extinction_censored,reactive,random,20,92.85,98.5,20.678682132496792,83.78716796905886,101.91283203094113,4.49013140223695,20,0,0,6.350004725880818
max_generation,reactive,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
founders_reproducing_count,reactive,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
survived,llm_memory,random,20,1.0,1.0,0.0,1.0,1.0,0.0,20,0,0,0.0
any_birth,llm_memory,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
final_population,llm_memory,random,20,3.45,3.0,0.8870412083230169,3.0612370496318517,3.8387629503681486,3.8893345288009207,20,0,0,5.500349639236233
births,llm_memory,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
deaths,llm_memory,random,20,-3.45,-3.0,0.8870412083230169,-3.8387629503681486,-3.0612370496318517,-3.8893345288009207,0,0,20,-5.500349639236233
resources_consumed_count,llm_memory,random,20,63.15,63.5,17.818603524938407,55.34065268580759,70.95934731419241,3.5440487752935894,20,0,0,5.0290772986109165
total_energy_final,llm_memory,random,20,517.3,437.0,261.67418471711807,402.6162320630747,631.9837679369252,1.9768858764544361,20,0,0,2.7957388177456863
mean_population,llm_memory,random,20,3.24275,3.1725000000000003,0.7410562784935681,2.9179677660825316,3.5675322339174684,4.3758484937094355,20,0,0,6.00639400240684
mean_energy,llm_memory,random,20,61.81983793017745,58.11637767016069,22.2620935636683,52.063045242332166,71.57663061802273,2.7769103455331496,20,0,0,4.064608220370662
action_entropy,llm_memory,random,20,-1.0794551550622553,-1.082291842746789,0.2170859834175224,-1.174597282175514,-0.9843130279489968,-4.972477439900551,0,0,20,-7.025312088275825
invalid_action_rate,llm_memory,random,20,6.734006734006735e-05,0.0,0.0003011539363636081,-6.464646464646466e-05,0.00019932659932659936,0.22360679774997896,1,19,0,0.31622776601683794
time_to_extinction_censored,llm_memory,random,20,92.85,98.5,20.678682132496792,83.78716796905886,101.91283203094113,4.49013140223695,20,0,0,6.350004725880818
max_generation,llm_memory,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
founders_reproducing_count,llm_memory,random,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
survived,llm_memory,reactive,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
any_birth,llm_memory,reactive,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
final_population,llm_memory,reactive,20,-1.5,-1.5,1.6059101370939324,-2.2038211495304156,-0.7961788504695844,-0.9340497736158586,2,5,13,-1.3089793175246947
births,llm_memory,reactive,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
deaths,llm_memory,reactive,20,1.5,1.5,1.6059101370939324,0.7961788504695844,2.2038211495304156,0.9340497736158586,13,5,2,1.3089793175246947
resources_consumed_count,llm_memory,reactive,20,-12.8,-15.5,22.83257137927031,-22.80681561421225,-2.7931843857877503,-0.5606026490569135,7,0,13,-0.7478813886558994
total_energy_final,llm_memory,reactive,20,-328.6,-390.0,418.9229799830689,-512.2010910734695,-144.9989089265306,-0.7843923959799977,5,0,15,-1.0806899718301002
mean_population,llm_memory,reactive,20,-0.6502499999999998,-0.3825000000000003,1.0114768709794189,-1.0935492840710377,-0.20695071592896191,-0.6428718428038389,7,0,13,-0.8601253693655359
mean_energy,llm_memory,reactive,20,-18.38923878968254,-24.2726755952381,32.320877424989476,-32.55448787656665,-4.223989702798436,-0.5689585263382907,6,0,14,-0.7626357081376701
action_entropy,llm_memory,reactive,20,-1.076441148657115,-1.0768411068905916,0.2178304937747799,-1.1719095718210546,-0.9809727254931755,-4.941645818285079,0,0,20,-7.00515608499428
invalid_action_rate,llm_memory,reactive,20,6.734006734006735e-05,0.0,0.0003011539363636081,-6.464646464646466e-05,0.00019932659932659936,0.22360679774997896,1,19,0,0.31622776601683794
time_to_extinction_censored,llm_memory,reactive,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
max_generation,llm_memory,reactive,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
founders_reproducing_count,llm_memory,reactive,20,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0
